month_ts,paper_count,word_finding_per_1k_words_monthly_mean,word_interplay_per_1k_words_monthly_mean,word_realm_per_1k_words_monthly_mean,word_insight_per_1k_words_monthly_mean,word_notably_per_1k_words_monthly_mean,word_particularly_per_1k_words_monthly_mean,word_meticulously_per_1k_words_monthly_mean,word_while_per_1k_words_monthly_mean,word_within_per_1k_words_monthly_mean,word_across_per_1k_words_monthly_mean,word_additionally_per_1k_words_monthly_mean,verb_delve_per_1k_words_monthly_mean,verb_underscore_per_1k_words_monthly_mean,verb_showcase_per_1k_words_monthly_mean,verb_enhance_per_1k_words_monthly_mean,verb_exhibit_per_1k_words_monthly_mean,verb_garner_per_1k_words_monthly_mean,verb_align_per_1k_words_monthly_mean,verb_foster_per_1k_words_monthly_mean,adjective_crucial_per_1k_words_monthly_mean,adjective_pivotal_per_1k_words_monthly_mean,adjective_comprehensive_per_1k_words_monthly_mean,adjective_intricate_per_1k_words_monthly_mean,adjective_potential_per_1k_words_monthly_mean,phrase_meticulously_delve_per_1k_words_monthly_mean,phrase_intricate_web_per_1k_words_monthly_mean,phrase_comprehensive_chapter_per_1k_words_monthly_mean,phrase_deep_dive_per_1k_words_monthly_mean,phrase_intricate_interplay_per_1k_words_monthly_mean,phrase_essential_insight_per_1k_words_monthly_mean,sequential_marker_additionally_per_1k_words_monthly_mean,sequential_marker_furthermore_per_1k_words_monthly_mean,sequential_marker_moreover_per_1k_words_monthly_mean,sequential_marker_subsequently_per_1k_words_monthly_mean,sequential_marker_further_per_1k_words_monthly_mean,causal_marker_hence_per_1k_words_monthly_mean,causal_marker_thus_per_1k_words_monthly_mean,causal_marker_consequently_per_1k_words_monthly_mean,causal_marker_accordingly_per_1k_words_monthly_mean,causal_marker_thereby_per_1k_words_monthly_mean,contrast_marker_however_per_1k_words_monthly_mean,contrast_marker_nonetheless_per_1k_words_monthly_mean,contrast_marker_nevertheless_per_1k_words_monthly_mean,contrast_marker_conversely_per_1k_words_monthly_mean,contrast_marker_alternatively_per_1k_words_monthly_mean,emphasis_marker_notably_per_1k_words_monthly_mean,emphasis_marker_crucially_per_1k_words_monthly_mean,emphasis_marker_remarkably_per_1k_words_monthly_mean,emphasis_marker_particularly_per_1k_words_monthly_mean,emphasis_marker_importantly_per_1k_words_monthly_mean,summary_marker_overall_per_1k_words_monthly_mean,summary_marker_collectively_per_1k_words_monthly_mean,summary_marker_ultimately_per_1k_words_monthly_mean,summary_marker_in_summary_per_1k_words_monthly_mean,summary_marker_taken_together_per_1k_words_monthly_mean,em_dash_per_1k_words_monthly_mean,semicolon_per_1k_words_monthly_mean,colon_per_1k_words_monthly_mean,clause_depth_monthly_mean,clause_depth_std_monthly_mean,dependency_entropy_monthly_mean,dependency_length_monthly_mean,dependency_length_std_monthly_mean,coordination_count_monthly_mean,coordination_per_sentence_std_monthly_mean,sentence_depth_std_monthly_mean,list_of_three_per_1k_words_monthly_mean,avg_words_per_sentence_monthly_mean,avg_syllables_per_word_monthly_mean,flesch_reading_ease_monthly_mean,flesch_kincaid_grade_monthly_mean,dale_chall_monthly_mean,smog_index_monthly_mean,automated_readability_index_monthly_mean,gunning_fog_monthly_mean,hedge_ratio_monthly_mean,certainty_ratio_monthly_mean,year,month
2015-01-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.163331998932266,2.3159331776301104,2.4390243902439024,0.46862473839237434,2.0,1.1547005383792517,4.163331998932266,0.0,13.0,2.282051282051282,9.319430894308937,15.354634146341464,13.942415447154472,15.470042427545799,14.46747967479675,19.12520325203252,0.0,0.0,2015,1
2015-02-01,3,0.0,0.0,0.0,0.0,0.0,1.7730496453900708,0.0,0.0,0.0,1.7730496453900708,0.0,0.0,0.0,0.0,0.0,2.7322404371584703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7730496453900708,0.0,0.0,0.0,2.7322404371584703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7730496453900708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.319148936170213,11.928057242062906,8.666666666666666,1.1693796401243437,2.7322898797952804,3.7633086655526378,1.0711515761338364,3.6666666666666665,0.46480906366663866,1.1693796401243437,0.0,21.437037037037033,1.9196575751987883,18.863292429792438,15.62167670601004,13.47101867589201,16.832831572441734,18.055103785103785,19.03443766110433,0.0017730496453900709,0.0,2015,2
2015-03-01,2,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.789495323260356,12.0,2.7844775908275192,2.829589680320729,3.8439329549169363,0.6050162849931088,11.5,1.1283899534075592,2.7844775908275192,4.830917874396135,27.5,1.8833914197991868,17.822719435736687,17.10832636711947,13.16478833159178,17.34134223487485,20.53428356844305,19.555625217694185,0.006382978723404255,0.0,2015,3
2015-04-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4752475247524752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,2.402404242808025,2.830104121513916,3.2776278037977566,0.49116678793690616,3.5,0.678524360335754,2.402404242808025,0.0,25.08214285714286,1.881750114884167,18.855759301480333,16.69569933867679,12.895948556909431,17.278767893610716,18.520599522768535,19.708346321368914,0.001736111111111111,0.0024752475247524753,2015,4
2015-05-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.445086705202312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.445086705202312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3966480446927374,10.5,1.8036752213892553,2.748509610099334,3.0155184438660347,0.49263483413981757,5.25,0.5006937114360542,1.8036752213892553,2.241242639287332,23.25952380952381,1.817984584851377,28.691555496074855,14.887427986363086,12.084336724172816,15.05843135983439,15.949446857886414,16.733768912059205,0.003921900569945263,0.001445086705202312,2015,5
2015-06-01,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309278350515465,7.638238050609185,11.2,2.313207580122378,2.6693724637359173,3.1406123104167762,0.7150263948244744,2.6,0.5055996268654758,2.313207580122378,0.0,21.646428571428572,1.8965412678099383,21.005998712980777,15.600223386763128,12.973232118343756,16.556772699306936,18.11699230324951,18.80364114598975,0.0,0.004685224867956389,2015,6
2015-07-01,5,0.0,0.0,0.0,0.0,0.0,1.4388489208633095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183431952662722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5723208415516106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4388489208633095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5723208415516106,1.183431952662722,11.4,2.4435388422485604,2.796595270109777,3.227962943273795,0.7006345566116832,5.8,0.9431945003011037,2.4435388422485604,8.1990608288721,23.053333333333335,1.8987436476566912,23.734139140138875,15.544315068711919,12.5142694087658,16.44162809318035,16.654734432672782,18.379037712862537,0.0,0.0010526315789473684,2015,7
2015-08-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366120218579235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366120218579235,3.5814071628143256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.968503937007874,0.0,10.25,1.8954585324759767,2.7824674294338476,2.9597237200141455,0.5751144516849245,5.25,0.5237248596740979,1.8954585324759767,4.138155751058977,20.59027777777778,1.8922367315224458,22.009055722045446,15.161513537324373,12.754779869493607,16.120960863818027,16.66392489487624,18.03480150851556,0.0,0.001968503937007874,2015,8
2015-09-01,3,0.0,0.0,0.0,0.0,0.0,1.529051987767584,0.0,0.0,2.032520325203252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.529051987767584,0.0,0.0,0.0,0.0,0.0,1.529051987767584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.529051987767584,0.0,0.0,0.0,0.0,0.0,0.0,1.8832391713747647,0.0,1.529051987767584,11.666666666666666,2.649088717339962,2.794405284017989,3.228120979013864,0.6687278715398047,5.0,0.6624469379988809,2.649088717339962,7.123144625941673,25.10075757575758,1.9783920850242838,13.308174921075173,17.375912130429594,13.595235836698473,17.974757887861397,18.576395865996837,20.689168963717602,0.0,0.0,2015,9
2015-10-01,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8490028490028494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8314176245210727,0.0,14.0,3.2476614024999986,2.8331675234593874,3.3479720838211406,0.6438827356407244,2.6666666666666665,0.5416909422315973,3.2476614024999986,0.0,27.03333333333333,1.9919667769094627,15.639415101542236,17.528786467318383,13.02778491385724,17.399018762462788,19.95345752802929,19.848270354739885,0.0021645021645021645,0.0038314176245210726,2015,10
