domain,topic_id,topic_label,topic_count,topic_share,pre_end_year,post_start_year,colon_per_1k_words_pre_mean,colon_per_1k_words_post_mean,colon_per_1k_words_absolute_change,colon_per_1k_words_pct_change,clause_depth_pre_mean,clause_depth_post_mean,clause_depth_absolute_change,clause_depth_pct_change,verb_align_per_1k_words_pre_mean,verb_align_per_1k_words_post_mean,verb_align_per_1k_words_absolute_change,verb_align_per_1k_words_pct_change,marker_words_total_per_1k_words_pre_mean,marker_words_total_per_1k_words_post_mean,marker_words_total_per_1k_words_absolute_change,marker_words_total_per_1k_words_pct_change,avg_words_per_sentence_pre_mean,avg_words_per_sentence_post_mean,avg_words_per_sentence_absolute_change,avg_words_per_sentence_pct_change,dependency_length_pre_mean,dependency_length_post_mean,dependency_length_absolute_change,dependency_length_pct_change,coordination_count_pre_mean,coordination_count_post_mean,coordination_count_absolute_change,coordination_count_pct_change,word_across_per_1k_words_pre_mean,word_across_per_1k_words_post_mean,word_across_per_1k_words_absolute_change,word_across_per_1k_words_pct_change,smog_index_pre_mean,smog_index_post_mean,smog_index_absolute_change,smog_index_pct_change,semicolon_per_1k_words_pre_mean,semicolon_per_1k_words_post_mean,semicolon_per_1k_words_absolute_change,semicolon_per_1k_words_pct_change,word_insight_per_1k_words_pre_mean,word_insight_per_1k_words_post_mean,word_insight_per_1k_words_absolute_change,word_insight_per_1k_words_pct_change,sentence_depth_std_pre_mean,sentence_depth_std_post_mean,sentence_depth_std_absolute_change,sentence_depth_std_pct_change,clause_depth_std_pre_mean,clause_depth_std_post_mean,clause_depth_std_absolute_change,clause_depth_std_pct_change,certainty_ratio_pre_mean,certainty_ratio_post_mean,certainty_ratio_absolute_change,certainty_ratio_pct_change,dependency_entropy_pre_mean,dependency_entropy_post_mean,dependency_entropy_absolute_change,dependency_entropy_pct_change
arxiv_titles,0,"learning, neural, deep, networks, based, neural networks, models",174804,0.4334911357059073,2022,2023,23.420244291529222,36.53311426696357,13.11286997543435,55.98946711318931,5.295918883382219,5.5747586408659675,0.27883975748374823,5.265181805535288,0.12392222633574912,0.3844714025276782,0.2605491761919291,210.2521750101626,0.45969719972503276,0.7409459070206412,0.28124870729560847,61.181296615214755,9.693823539327736,10.625637355289003,0.9318138159612666,9.612448712119713,1.9914735540684292,2.111629426815314,0.12015587274688477,6.0335158607261175,0.2194801254172145,0.24351151418899153,0.024031388771777018,10.949232294311493,0.20144470554312682,0.3525348917572309,0.15109018621410408,75.00330465709735,13.216832859357206,13.962780660623537,0.7459478012663308,5.643922482822481,0.029772448207865555,0.01477098496771075,-0.015001463240154805,-50.38706637565527,0.11671200678108766,0.23560412231655684,0.11889211553546918,101.8679387104282,0.01121976042752612,0.01635729604926292,0.005137535621736801,45.790065259616185,0.01121976042752612,0.01635729604926292,0.005137535621736801,45.790065259616185,0.0001945404697176471,0.0005249909495715523,0.0003304504798539052,169.86207565629698,1.7351121269463778,1.8000242953881938,0.06491216844181591,3.741093583159653
arxiv_titles,1,"language, models, language models, large, large language, text, generation",105531,0.2617031248837561,2022,2023,29.707375173183294,47.53205733582222,17.82468216263893,60.00086530273191,5.360468400914203,5.6786003904490165,0.31813198953481336,5.934779682323235,0.21548102921185944,0.7817138005197929,0.5662327713079335,262.7761587082533,0.663317102386273,1.2253308307948287,0.5620137284085558,84.72776088340254,9.553925596843087,10.711892426290236,1.1579668294471492,12.12032496704577,1.9947220241677388,2.1222436354628886,0.12752161129514983,6.392951486478718,0.23866875529647416,0.2617510136657155,0.023082258369241354,9.671252670073462,0.37902779969189393,0.6634050768670081,0.2843772771751142,75.02807905021221,13.234854976231198,13.52181407353139,0.2869590973001923,2.1682073420188526,0.025457427534266632,0.01914353170271155,-0.006313895831555082,-24.801782595890124,0.09692407563526072,0.34471922993416476,0.24779515429890403,255.65903277880403,0.035454763277390854,0.050275291722164356,0.014820528444773502,41.80123367012975,0.035454763277390854,0.050275291722164356,0.014820528444773502,41.80123367012975,0.0003365293492323173,0.0008515583242601787,0.0005150289750278615,153.04132498479947,1.7905721960675944,1.8740508588270137,0.08347866275941929,4.662122138540565
arxiv_titles,3,"learning, reinforcement, reinforcement learning, policy, multi, bandits, control",43732,0.1084496598858764,2022,2023,20.597964753176868,34.721633916478055,14.123669163301187,68.56827522788564,5.3120459279581365,5.532246663062913,0.22020073510477634,4.145309323208693,0.05231172996837724,0.385149364592071,0.33283763462369376,636.258129534038,0.427531955469581,0.5556093653485626,0.12807740987898164,29.957388737949994,9.701392064217853,10.606414681137124,0.9050226169192719,9.328791279937173,1.9758413989563914,2.103335053237096,0.12749365428070458,6.452625921698206,0.20687903266778435,0.22770177554160254,0.02082274287381819,10.065177995711283,0.117124135947486,0.21125735281605382,0.09413321686856782,80.37046856915434,13.409796351231112,13.929858330177979,0.5200619789468668,3.878224287120673,0.020066993470438048,0.006435274013967507,-0.01363171945647054,-67.93105044137423,0.06927661226234791,0.1423946912321589,0.07311807896981098,105.54511339687856,0.011367701673045315,0.01529125316484891,0.003923551491803595,34.514905516099,0.011367701673045315,0.01529125316484891,0.003923551491803595,34.514905516099,0.00013113119753325298,0.0003792480758062063,0.00024811687827295333,189.21269914433174,1.7357015280166739,1.7849892220431731,0.04928769402649924,2.8396411036647864
arxiv_titles,2,"graph, learning, federated, federated learning, networks, privacy, graph neural",39804,0.0987087318690529,2022,2023,27.850738535421574,38.23451663043157,10.383778095009998,37.283672322741225,5.177268271430127,5.450937412554799,0.2736691411246719,5.285975668575423,0.12325201574738659,0.2925221446934424,0.1692701289460558,137.3366008820387,0.5497266759652263,0.879920756314934,0.33019408034970776,60.0651368736915,9.1161456631449,10.154649752821566,1.0385040896766657,11.39192075303458,1.923412892875714,2.049406069049676,0.1259931761739621,6.55050076042635,0.21375667138655918,0.24022945620744335,0.026472784820884165,12.384542035186625,0.2313028962134852,0.31149860466285534,0.08019570844937013,34.6712945502213,12.796674905950926,13.531074577454103,0.7343996715031764,5.73898826766048,0.006051144271381711,0.015665696400506055,0.009614552129124345,158.8881655754833,0.1009379900888579,0.3193375544426677,0.2183995643538098,216.37003487145716,0.014716703086948,0.019570569839045666,0.0048538667520976655,32.982025413032076,0.014716703086948,0.019570569839045666,0.0048538667520976655,32.982025413032076,0.0002723402641306888,0.0006326568984854038,0.000360316634354715,132.3038425863495,1.724037925921605,1.7867178553255194,0.06267992940391443,3.635646783721891
arxiv_titles,4,"causal, learning, clinical, data, medical, models, prediction",16560,0.0410666415373208,2022,2023,23.82346424779729,35.892558744682354,12.069094496885064,50.660535224221086,5.7313212013611485,5.860830527497194,0.12950932613604582,2.2596766362577667,0.07086911214740771,0.3183249300162506,0.2474558178688429,349.17301821721003,0.6591055052549118,1.5998973639034493,0.9407918586485374,142.73767267118822,10.696232184248164,11.481515491616502,0.7852833073683385,7.341681573861011,2.0112995730673324,2.1297850587703557,0.11848548570302331,5.890991441037648,0.2818464269862406,0.29313335373941435,0.011286926753173776,4.004637161401656,0.2675778939006915,0.6335380148760998,0.36596012097540837,136.76769618017485,13.832311416900938,14.400948787124111,0.5686373702231737,4.11093528105785,0.057745415328493366,0.03509169889172178,-0.02265371643677159,-39.23032903634437,0.15580333341722005,0.612455364132119,0.4566520307148989,293.0951608667108,0.02837131466377042,0.02743481864953439,-0.0009364960142360275,-3.3008551959416725,0.02837131466377042,0.02743481864953439,-0.0009364960142360275,-3.3008551959416725,0.00040344505151658586,0.0009009201221098238,0.0004974750705932379,123.30677219194655,1.8134215733252954,1.8521475255753843,0.0387259522500889,2.135518448646037
arxiv_titles,5,"ai, intelligence, artificial, human, artificial intelligence, agents, agent",13964,0.0346288999050209,2022,2023,30.219932255624418,47.68411795571416,17.46418570008974,57.79028739165811,5.326788218793829,5.674007116068853,0.34721889727502386,6.5183537060845715,0.26543996426627264,0.5219550947743733,0.25651513050810065,96.63772040399344,0.6874471662421242,1.8439133170667628,1.1564661508246386,168.22618633317956,9.613020102851799,11.062858608199505,1.4498385053477065,15.082029266927231,1.979719756513309,2.1428568484452724,0.16313709193196346,8.240413391604537,0.3520336605890603,0.38436388114241754,0.032330220553357214,9.183843527706651,0.28036946690523123,0.6198881698639505,0.3395187029587192,121.0968892962518,12.777376164107723,13.621206421439506,0.8438302573317831,6.604096541370861,0.09679544392026858,0.010589388173771233,-0.08620605574649734,-89.06003449656801,0.2563790914152834,0.8032259367913787,0.5468468453760953,213.2961944585066,0.0631117177924126,0.07828013233902088,0.015168414546608278,24.034228630094187,0.0631117177924126,0.07828013233902088,0.015168414546608278,24.034228630094187,0.0003424093667863287,0.0007674398135993816,0.00042503044681305293,124.1293282371804,1.82871838246261,1.9199998264808897,0.09128144401827964,4.99155282156442
arxiv_titles,6,"foundation, knowledge, ontology, models, foundation models, model, data",4489,0.0111321348949899,2022,2023,27.163146719658233,43.61053451785087,16.44738779819264,60.550377200184634,5.221665623043206,5.483402489626556,0.26173686658334994,5.012516799779468,0.06261740763932373,0.5577401600887977,0.49512275244947396,790.7110356618099,1.1634897886645068,1.224152096380492,0.06066230771598513,5.21382381753564,9.184303903151743,10.131339326878745,0.9470354237270016,10.31145564991606,1.9305784821813368,2.0636548754297714,0.13307639324843468,6.893083833508458,0.27927363807138383,0.3125864453665283,0.033312807295144464,11.928375168238949,0.5597604854435095,0.5621690997623964,0.002408614318886837,0.4302937383974939,12.900623589232678,13.408514698406915,0.5078911091742366,3.936950068042763,0.0,0.024698676150958294,0.024698676150958294,,0.2661239824671259,0.5070714469359819,0.24094746446885607,90.53955311923839,0.01984348693888394,0.029984308804270887,0.010140821865386947,51.10403174915637,0.01984348693888394,0.029984308804270887,0.010140821865386947,51.10403174915637,0.000661978041439482,0.0007879554171047539,0.00012597737566527188,19.030446295670476,1.7756340993236641,1.8329436193911008,0.057309520067436726,3.2275523481592194
arxiv_titles,7,"rag, fashion, 3d, generation, human, based, image",2463,0.006107918967779,2022,2023,33.13077323382196,54.66809753964727,21.537324305825308,65.00700769591053,5.280397022332506,5.500905250452625,0.22050822812011894,4.175978192312403,0.12406947890818859,1.1969912259237403,1.0729217470155517,864.7749280945346,0.6863346193371008,0.7495549563070596,0.06322033696995877,9.211299443268707,9.435483870967742,10.20519010259505,0.7697062316273087,8.157570318101392,1.9659112420416978,2.1025107262015443,0.13659948415984657,6.948405464021923,0.31389578163771714,0.3053711526855763,-0.008524628952140845,-2.7157513578756998,0.48750532621500364,0.30611721655067176,-0.1813881096643319,-37.20741085489897,12.628332335673678,13.274863006206612,0.6465306705329343,5.119683687026154,0.0,0.08953026454535201,0.08953026454535201,,0.0954380606986066,0.35003888353315027,0.25460082283454366,266.7707421660349,0.02544180726353578,0.0383282159292651,0.01288640866572932,50.650523888680816,0.02544180726353578,0.0383282159292651,0.01288640866572932,50.650523888680816,0.0004493542024558864,0.0012452214783631452,0.0007958672759072589,177.11357133360514,1.7574058154242473,1.8397792893179812,0.08237347389373384,4.687219831115013
arxiv_titles,8,"fuzzy, based, algorithm, decision, optimization, data, classification",1892,0.004691913393032,2022,2023,10.220860570555912,14.797127045290427,4.576266474734515,44.773788304262254,5.700539568345324,5.7987179487179485,0.09817838037262483,1.7222646943423066,0.0,0.0,0.0,,0.33869008689152574,0.2642176199868508,-0.07447246690467496,-21.988381056020305,10.979766187050359,11.212179487179487,0.23241330012912798,2.116741797318402,2.0265834150069924,2.066203142285105,0.03961972727811247,1.9550010616254732,0.3273381294964029,0.33974358974358976,0.012405460247186861,3.789799943646096,0.0,0.08547008547008547,0.08547008547008547,,13.688949025465782,13.966612512376557,0.27766348691077525,2.0283769513220715,0.08406318423522052,0.0,-0.08406318423522052,-100.0,0.0,0.0,0.0,,0.013353635256220733,0.009972018709041,-0.0033816165471797326,-25.323565323565518,0.013353635256220733,0.009972018709041,-0.0033816165471797326,-25.323565323565518,0.00018167284354333283,0.0006875649841236331,0.0005058921405803002,278.46326986104236,1.7915636884091601,1.8096605353843829,0.018096846975222736,1.010114632949055
arxiv_titles,-1,-1 (outliers),8,1.9838957264406183e-05,2022,2023,20.83333333333333,0.0,-20.83333333333333,-100.00000000000001,5.75,5.5,-0.25,-4.3478260869565215,0.0,0.0,0.0,,0.0,0.0,0.0,,15.0,9.25,-5.75,-38.333333333333336,3.094805194805195,1.6405303030303031,-1.454274891774892,-46.9908378794237,0.5,0.0,-0.5,-100.0,0.0,0.0,0.0,,14.594701253436348,13.289766466534164,-1.3049347869021837,-8.941154493278404,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.9257709978633715,1.7807197473961918,-0.1450512504671797,-7.532113144715181
